#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Mets de Guaynabo,49,40.4,85.2,30.6,66.7,0.459,9.3,26.1,0.358,14.6,19.4,0.749,8.4,24.9,33.3,18.8,6.0,3.3,10.7,18.0,2015,Puerto-Rican-BSN,0
2,Capitanes de Arecibo,59,40.4,84.2,31.9,65.6,0.486,6.4,18.3,0.348,14.1,20.3,0.694,10.1,25.7,35.9,19.3,6.7,3.7,12.1,18.8,2015,Puerto-Rican-BSN,0
3,Maratonistas de Coamo,44,40.0,81.9,29.9,69.4,0.431,8.4,23.6,0.355,13.7,19.0,0.722,12.3,25.5,37.7,14.9,5.7,4.1,11.2,19.3,2015,Puerto-Rican-BSN,0
4,Piratas de Quebradillas,44,40.4,81.8,30.7,71.4,0.429,7.1,22.0,0.322,13.6,19.3,0.704,11.9,25.0,36.9,16.8,6.3,3.8,10.8,15.7,2015,Puerto-Rican-BSN,0
5,Indios de Mayaguez,44,40.4,81.8,30.3,65.5,0.463,5.9,18.7,0.314,15.3,21.7,0.704,10.0,25.5,35.4,16.3,6.3,2.3,12.3,18.8,2015,Puerto-Rican-BSN,0
6,Brujos de Guayama,49,40.7,81.4,30.6,66.3,0.461,8.3,22.4,0.37,12.0,16.9,0.708,10.6,26.7,37.3,18.0,5.6,3.9,13.3,18.4,2015,Puerto-Rican-BSN,0
7,Atleticos de San German,49,40.7,81.1,30.1,68.5,0.44,8.3,25.1,0.33,12.5,17.3,0.724,11.5,24.9,36.4,16.9,6.9,4.1,12.5,17.6,2015,Puerto-Rican-BSN,0
8,Caciques de Humacao,44,40.7,80.9,29.4,69.5,0.423,7.2,23.3,0.307,14.9,22.3,0.668,10.8,23.6,34.4,15.6,7.1,2.8,12.4,17.6,2015,Puerto-Rican-BSN,0
9,Cangrejeros de Santurce,54,40.8,80.0,29.2,66.0,0.443,8.1,22.8,0.353,13.5,18.0,0.753,10.9,24.0,35.0,16.6,6.9,2.8,10.6,19.4,2015,Puerto-Rican-BSN,0
10,Leones de Ponce,61,40.6,79.1,29.0,68.0,0.427,7.6,23.0,0.331,13.5,18.2,0.741,11.8,25.7,37.4,15.9,5.9,3.5,10.7,17.4,2015,Puerto-Rican-BSN,1
11,Osos de Manati,50,40.5,78.5,28.4,65.9,0.431,8.1,24.2,0.336,13.6,19.3,0.702,10.3,24.8,35.1,14.8,6.6,3.7,9.6,18.8,2015,Puerto-Rican-BSN,0
12,Vaqueros de Bayamon,55,40.1,77.8,28.1,66.3,0.424,8.6,23.6,0.364,13.0,18.6,0.696,10.2,25.3,35.5,16.4,6.0,3.3,11.0,19.7,2015,Puerto-Rican-BSN,0
