#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Leones de Ponce,38,40.3,93.2,33.9,71.4,0.475,10.6,29.1,0.363,14.8,19.6,0.753,11.3,25.9,37.2,21.9,6.3,3.2,11.1,19.6,2021,Puerto-Rican-BSN,0
2,Capitanes de Arecibo,50,40.3,92.4,34.2,69.2,0.495,7.7,21.4,0.359,16.3,21.6,0.753,12.2,25.4,37.6,20.4,6.1,3.8,12.7,19.0,2021,Puerto-Rican-BSN,1
3,Atleticos de San German,31,40.5,92.2,34.6,72.7,0.476,7.2,22.7,0.317,15.7,21.4,0.735,11.5,24.8,36.3,21.5,6.4,3.0,12.0,16.9,2021,Puerto-Rican-BSN,0
4,Piratas de Quebradillas,38,40.5,91.9,33.0,71.3,0.463,9.3,25.5,0.367,16.6,20.3,0.819,10.5,25.4,35.9,19.7,6.6,2.8,11.8,19.8,2021,Puerto-Rican-BSN,0
5,Gigantes de Carolina,30,40.2,91.7,32.8,73.3,0.448,9.8,28.0,0.351,16.2,23.9,0.675,11.7,24.7,36.4,19.9,6.3,1.9,11.8,17.2,2021,Puerto-Rican-BSN,0
6,Cariduros de Fajardo,42,39.7,90.4,32.2,67.6,0.477,11.9,30.7,0.387,14.1,17.4,0.808,8.2,24.6,32.8,21.0,5.7,1.7,11.0,15.6,2021,Puerto-Rican-BSN,0
7,Mets de Guaynabo,49,40.4,90.2,32.3,69.0,0.469,9.9,26.8,0.37,15.6,20.6,0.76,8.9,26.7,35.6,21.5,5.1,3.8,11.4,17.6,2021,Puerto-Rican-BSN,0
8,Vaqueros de Bayamon,42,40.5,90.2,33.6,69.7,0.482,10.2,26.4,0.386,12.8,18.3,0.701,9.7,27.4,37.1,21.9,7.2,2.7,12.0,17.4,2021,Puerto-Rican-BSN,0
9,Indios de Mayaguez,31,40.3,89.8,33.3,69.7,0.478,8.9,23.0,0.385,14.3,20.1,0.71,9.2,25.9,35.1,21.7,6.7,3.3,13.1,19.1,2021,Puerto-Rican-BSN,0
10,Cangrejeros de Santurce,39,40.1,87.7,31.9,67.5,0.473,9.0,24.7,0.363,14.9,20.4,0.732,9.5,24.6,34.1,18.3,5.5,3.3,11.9,20.6,2021,Puerto-Rican-BSN,0
11,Caciques de Humacao,32,40.2,85.5,31.8,73.3,0.434,7.3,23.1,0.314,14.6,21.3,0.687,11.1,24.2,35.3,18.9,5.8,2.3,12.6,17.9,2021,Puerto-Rican-BSN,0
12,Grises de Humacao,32,40.1,85.5,31.8,73.3,0.434,7.3,23.1,0.314,14.6,21.3,0.687,11.1,24.2,35.3,18.9,5.8,2.3,12.6,17.9,2021,Puerto-Rican-BSN,0
13,Brujos de Guayama,36,39.5,82.8,30.4,65.6,0.463,9.0,26.4,0.342,13.0,18.6,0.701,9.0,24.9,33.9,20.6,6.9,2.0,10.6,15.5,2021,Puerto-Rican-BSN,0
