#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Capitanes de Arecibo,51,40.3,87.9,32.5,68.5,0.475,8.0,22.0,0.363,14.9,20.1,0.741,10.9,26.6,37.5,20.8,6.3,4.4,11.8,21.1,2016,Puerto-Rican-BSN,1
2,Santeros de Aguada,48,40.5,86.3,31.3,70.5,0.444,7.8,24.2,0.324,15.9,22.0,0.726,12.7,25.2,37.9,19.0,6.8,3.3,13.5,20.9,2016,Puerto-Rican-BSN,0
3,Atleticos de San German,36,40.3,85.7,31.3,67.3,0.465,7.2,22.5,0.318,16.0,22.9,0.699,10.7,23.1,33.8,18.6,7.4,3.3,13.6,20.7,2016,Puerto-Rican-BSN,0
4,Indios de Mayaguez,36,40.2,85.2,31.0,66.1,0.469,7.4,21.9,0.337,15.8,20.8,0.761,9.0,23.6,32.6,19.2,5.9,2.6,13.1,18.0,2016,Puerto-Rican-BSN,0
5,Vaqueros de Bayamon,53,40.2,84.7,31.1,65.4,0.476,6.8,21.5,0.317,15.7,22.8,0.688,10.0,25.9,35.9,21.8,6.7,3.0,13.8,21.8,2016,Puerto-Rican-BSN,0
6,Piratas de Quebradillas,41,40.8,83.5,29.6,68.0,0.435,9.9,28.1,0.353,14.4,18.9,0.763,10.3,24.5,34.8,19.8,6.4,3.7,12.3,19.4,2016,Puerto-Rican-BSN,0
7,Cangrejeros de Santurce,47,40.4,82.5,30.2,69.8,0.433,7.4,21.2,0.347,14.6,20.2,0.725,11.9,25.9,37.7,18.8,7.6,3.0,12.1,20.2,2016,Puerto-Rican-BSN,0
8,Caciques de Humacao,42,40.3,81.7,29.2,67.3,0.434,7.8,23.3,0.336,15.4,21.5,0.717,10.8,25.5,36.3,18.1,6.5,3.2,11.7,18.8,2016,Puerto-Rican-BSN,0
9,Osos de Manati,36,40.4,81.6,29.8,66.7,0.447,9.1,25.0,0.363,13.0,17.4,0.745,8.3,23.1,31.4,19.8,7.9,1.8,11.2,19.3,2016,Puerto-Rican-BSN,0
10,Leones de Ponce,40,40.5,81.2,28.8,65.4,0.44,8.7,23.5,0.368,15.0,20.4,0.734,9.4,25.0,34.4,19.4,5.9,3.5,12.8,18.7,2016,Puerto-Rican-BSN,0
11,Brujos de Guayama,42,40.6,80.3,29.4,66.0,0.445,6.9,20.3,0.34,14.5,20.8,0.701,10.5,24.3,34.8,19.4,7.2,3.8,12.6,20.5,2016,Puerto-Rican-BSN,0
